customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1062,Tish,Mowett,Female,32,9/28/1975,48,Junior Executive,n/a,Mass Customer,N,No,14
1063,Terrence,Geck,Male,22,3/1/1987,37,Actuary,Financial Services,Affluent Customer,N,Yes,13
1064,Thornie,Andrusov,Male,3,6/13/1977,46,Librarian,Entertainment,Affluent Customer,N,Yes,8
1065,Chilton,Ghirigori,Male,8,6/27/1962,61,Quality Engineer,Financial Services,Mass Customer,N,Yes,8
1066,Hailey,Ricciardi,Male,45,10/6/1995,28,Recruiter,Telecommunications,High Net Worth,N,No,12
1067,Berri,Cotillard,Female,13,5/17/1965,58,Engineer IV,Financial Services,Mass Customer,N,Yes,13
1068,Frazer,Searston,Male,5,3/21/1995,29,,Health,Mass Customer,N,Yes,3
1069,Reese,Titterington,Male,85,4/15/1976,48,Web Designer I,Telecommunications,Mass Customer,N,No,15
1070,Albert,Gomery,Male,5,6/4/1995,28,Account Representative IV,n/a,Mass Customer,N,No,1
1071,Chrisy,Miranda,Male,68,12/29/1986,37,,Retail,High Net Worth,N,No,1
1072,Curt,Petrello,Male,60,6/1/1957,66,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1073,Elbertina,Donne,Female,77,2/25/1980,44,Associate Professor,n/a,Affluent Customer,N,Yes,7
1074,Griswold,Juett,Male,43,7/14/1974,49,Accounting Assistant IV,n/a,High Net Worth,N,Yes,18
1075,Cullin,Elcoate,Male,26,7/25/1967,56,Administrative Officer,Manufacturing,High Net Worth,N,No,7
1076,Siegfried,Trattles,Male,33,6/6/2000,23,Pharmacist,Health,Affluent Customer,N,No,2
1077,Sheba,Este,Female,8,10/11/1955,68,,Telecommunications,Mass Customer,N,Yes,18
1078,Abe,Pilley,Male,69,6/5/1976,47,Executive Secretary,Manufacturing,Mass Customer,N,No,20
1079,Dennie,L' Anglois,Male,70,1/3/1978,46,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18
1080,Monah,Talbot,Female,70,12/26/1999,24,Speech Pathologist,Property,Mass Customer,N,Yes,2
1081,Marga,Cradduck,Female,25,10/21/1985,38,Social Worker,Health,Mass Customer,N,No,16
1082,Guinevere,Kelby,U,90,,123.91,Financial Analyst,Financial Services,Mass Customer,N,Yes,
1083,Chadd,Fowlds,Male,46,8/7/1996,27,VP Product Management,n/a,Affluent Customer,N,No,1
1084,Serena,Jagson,Female,54,5/18/1994,29,Accounting Assistant I,Retail,Affluent Customer,N,No,8
1085,Lucho,Strafen,Male,4,9/12/1975,48,Internal Auditor,Health,Mass Customer,N,No,8
1086,Ezechiel,Parnall,Male,84,6/21/1989,34,Statistician IV,Property,Mass Customer,N,Yes,4
1087,Lian,Madrell,Female,39,9/18/1979,44,Financial Analyst,Financial Services,Mass Customer,N,Yes,8
1088,Andy,Polgreen,Female,19,7/21/1989,34,Design Engineer,n/a,High Net Worth,N,Yes,3
1089,Korney,Hess,Female,90,9/17/1988,35,Product Engineer,Property,Affluent Customer,N,No,12
1090,Lorettalorna,,Female,15,7/15/1975,48,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17
1091,Keith,Housden,Male,19,4/15/1980,44,,Health,Mass Customer,N,No,15
1092,Katlin,Creddon,Female,56,8/22/1935,88,VP Quality Control,Retail,Mass Customer,N,No,5
1093,Clarita,Penright,Female,63,9/13/1996,27,Business Systems Development Analyst,n/a,Affluent Customer,N,No,5
1094,Shaughn,Salters,Male,48,12/27/1975,48,Dental Hygienist,Health,High Net Worth,N,No,19
1095,Emelda,Gerler,Female,2,8/29/1958,65,Project Manager,Health,Mass Customer,N,No,6
1096,Jakie,Mungham,Male,33,11/29/1969,54,Software Test Engineer I,Health,High Net Worth,N,No,14
1097,Gwenora,Grabbam,Female,71,1/31/1968,56,Engineer II,Financial Services,Mass Customer,N,Yes,18
1098,Maure,Crow,Female,99,2/1/1989,35,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12
1099,Jarrett,Maffia,Male,12,1/13/1975,49,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11
1100,Cord,Braundt,Male,59,1/2/1983,41,Engineer I,Manufacturing,Mass Customer,N,No,15
1101,Haily,McWilliams,Female,76,12/22/1968,55,Senior Editor,n/a,Mass Customer,N,No,15
1102,Stephana,Puzey,Female,16,8/17/1976,47,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15
1103,Glynnis,Sailor,Female,76,1/30/1978,46,Financial Advisor,Financial Services,High Net Worth,N,Yes,20
1104,Jewelle,Pincott,Female,82,12/31/1959,64,Programmer III,Retail,Mass Customer,N,No,8
1105,Sherman,McCusker,Male,39,2/10/1990,34,General Manager,n/a,Mass Customer,N,No,18
1106,Sibyl,Bigmore,Female,2,12/17/1962,61,Software Consultant,Retail,Mass Customer,N,No,15
1107,Maridel,Whitby,Female,70,7/17/1974,49,Social Worker,Health,High Net Worth,N,No,18
1108,Ginnie,Farriar,Female,86,3/6/1962,62,Dental Hygienist,Health,Mass Customer,N,No,17
1109,Nestor,Billingsley,Male,21,9/1/1989,34,Web Developer II,Entertainment,High Net Worth,N,No,6
1110,Lazar,Cherryman,Male,73,3/17/1991,33,Information Systems Manager,Retail,High Net Worth,N,No,12
1111,Zach,Maynard,Male,96,3/4/1960,64,Director of Sales,n/a,High Net Worth,N,Yes,18
1112,Jarrett,Chiplin,Male,25,5/22/1981,42,,n/a,Mass Customer,N,Yes,13
1113,Dorie,Willock,Male,45,6/24/1992,31,Recruiter,Property,Mass Customer,N,No,6
1114,Evonne,Southan,Female,96,6/3/1976,47,Structural Engineer,Retail,Mass Customer,N,No,14
1115,Merola,Stutard,Female,33,1/18/1970,54,Account Coordinator,n/a,High Net Worth,N,Yes,17
1116,Tori,Coche,Female,59,6/26/1974,49,Assistant Manager,Health,Mass Customer,N,Yes,16
1117,Georgena,Guilaem,Female,83,12/1/1975,48,Quality Engineer,n/a,Affluent Customer,N,No,14
1118,Colline,Coulman,Female,95,12/19/1975,48,Sales Representative,Retail,Mass Customer,N,Yes,9
1119,Lemmy,Bennit,Male,43,10/9/1976,47,,Entertainment,Mass Customer,N,Yes,19
1120,Jacquelyn,Rowlinson,Female,87,8/31/1980,43,Web Developer IV,Retail,Affluent Customer,N,No,12
1121,Dione,Raithby,Female,30,1/21/1984,40,Registered Nurse,Health,Mass Customer,N,Yes,3
1122,Gerladina,Carney,Female,59,12/19/1985,38,,n/a,Mass Customer,N,No,11
1123,Dominick,Downey,Male,50,6/18/1962,61,,Property,Mass Customer,N,No,13
1124,Eben,Threader,Male,36,2/3/1965,59,Health Coach III,Health,Affluent Customer,N,Yes,9
1125,Raff,Everley,Male,25,1/19/1990,34,Software Test Engineer III,IT,Affluent Customer,N,No,9
1126,Atlante,Sonley,Female,77,9/27/1973,50,Executive Secretary,n/a,Mass Customer,N,No,14
1127,Elly,Ormshaw,Female,30,2/27/1991,33,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8
1128,Kirsten,Longman,Female,47,4/12/1992,32,Financial Advisor,Financial Services,Mass Customer,N,Yes,8
1129,Hercule,,Male,2,6/29/1977,46,VP Marketing,Entertainment,Mass Customer,N,Yes,9
1130,Juli,Prine,Female,90,12/6/1964,59,Sales Associate,n/a,Mass Customer,N,No,16
1131,Sigmund,Barkworth,Male,16,8/7/1956,67,VP Marketing,n/a,Mass Customer,N,No,15
1132,Coriss,Darkott,Female,99,8/1/1985,38,Actuary,Financial Services,Affluent Customer,N,Yes,9
1133,Forrester,McFetridge,Male,88,1/26/1968,56,,Manufacturing,Affluent Customer,N,No,6
1134,Sullivan,Scullion,Male,22,9/30/1994,29,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3
1135,Mireielle,Avrasin,Female,60,5/3/1980,44,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11
1136,Ivan,Blackhall,Male,72,8/31/1977,46,Executive Secretary,Property,High Net Worth,N,No,7
1137,Jermayne,Hryniewicki,Male,46,7/3/1977,46,Business Systems Development Analyst,n/a,Mass Customer,N,No,18
1138,Elli,Loxdale,Female,77,9/21/1991,32,Statistician I,Retail,Mass Customer,N,Yes,5
1139,Shellysheldon,Wickey,Male,52,9/15/1982,41,Editor,Manufacturing,Mass Customer,N,Yes,16
1140,Deana,Rathbourne,Female,32,2/25/1986,38,Executive Secretary,n/a,Mass Customer,N,Yes,13
1141,Shannah,Gritsaev,Female,70,9/19/1981,42,,Financial Services,High Net Worth,N,Yes,4
1142,Michal,Paiton,Male,95,5/7/1998,25,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2
1143,Goraud,Boissieux,Male,64,3/6/1955,69,Office Assistant IV,Health,Mass Customer,N,Yes,6
1144,Damon,Phelip,Male,73,12/12/1996,27,Environmental Specialist,Health,High Net Worth,N,Yes,5
1145,Korella,Begin,Female,80,9/26/1965,58,,Property,Mass Customer,N,Yes,14
1146,Hadleigh,Birley,Male,88,8/31/1992,31,Assistant Professor,Financial Services,High Net Worth,N,No,8
1147,Tate,Studholme,Male,71,7/9/1968,55,Health Coach II,Entertainment,High Net Worth,N,Yes,9
1148,Inigo,Ojeda,Male,60,9/28/1987,36,Statistician IV,Financial Services,High Net Worth,N,No,5
1149,Ki,Odo,Female,29,9/30/1967,56,Developer III,n/a,Affluent Customer,N,Yes,14
1150,Bernelle,Warwick,Female,64,9/26/1975,48,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13
1151,Brena,Amburgy,Female,27,4/6/1965,59,VP Product Management,Argiculture,High Net Worth,N,Yes,19
1152,Humfrid,Ducket,Male,47,6/23/1998,25,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3
1153,Mirilla,Lothlorien,Female,53,1/17/1995,29,Desktop Support Technician,Health,Mass Customer,N,Yes,3
1154,Chase,Youd,Male,26,11/24/1974,49,Research Nurse,Health,Mass Customer,N,Yes,20
1155,Janetta,Hartrick,Female,73,1/15/1994,30,VP Marketing,Property,Mass Customer,N,Yes,9
1156,Breena,Risebrow,Female,22,10/16/1997,26,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1
1157,Saunder,Camerati,Male,69,4/3/1974,50,Research Nurse,Health,Affluent Customer,N,Yes,17
1158,Butch,Geertje,Male,85,2/17/1985,39,Senior Quality Engineer,n/a,Mass Customer,N,Yes,19
1159,Elbert,Bridgement,Male,94,1/28/1993,31,Librarian,Entertainment,Mass Customer,N,No,1
1160,Trisha,Nisuis,Female,98,4/8/1965,59,Speech Pathologist,IT,Affluent Customer,N,No,10
1161,Sibylle,Cutsforth,Female,86,1/14/1977,47,Senior Quality Engineer,Retail,Mass Customer,N,No,15
1162,Ambrose,Raiston,Male,29,4/13/1990,34,Marketing Assistant,n/a,Mass Customer,N,Yes,7
1163,Manolo,Dwire,Male,77,11/13/1981,42,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1164,Gilligan,Mowat,Female,97,1/9/1977,47,Food Chemist,Health,Mass Customer,N,Yes,17
1165,Fanni,Wakelin,Female,58,6/23/1993,30,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2
1166,Fannie,Devil,Female,40,12/5/1972,51,Quality Control Specialist,Health,Affluent Customer,N,No,8
1167,Elberta,Crickett,Female,20,6/3/1996,27,Software Test Engineer III,Health,Mass Customer,N,No,4
1168,Iosep,Shaddick,Male,44,2/16/1965,59,Pharmacist,Health,Affluent Customer,N,No,18
1169,Kessiah,Corden,Female,33,8/9/1967,56,Actuary,Financial Services,Mass Customer,N,Yes,13
1170,Lari,Rotte,Female,62,11/30/1964,59,Assistant Professor,IT,Mass Customer,N,Yes,4
1171,Ilise,Solloway,Female,32,8/15/1971,52,Human Resources Manager,n/a,Affluent Customer,N,Yes,8
1172,Smith,Babbs,Male,48,4/12/1974,50,Recruiter,n/a,Mass Customer,N,Yes,17
1173,Gertie,Chaim,Female,58,3/2/1978,46,Statistician IV,Retail,High Net Worth,N,No,16
1174,Shellysheldon,Gooderridge,U,9,,123.91,Executive Secretary,IT,Mass Customer,N,No,
1175,Paige,Hodgin,Male,8,9/22/1985,38,Human Resources Manager,n/a,Mass Customer,N,No,8
1176,Celia,Dockerty,Female,7,1/16/1976,48,Software Engineer IV,n/a,Affluent Customer,N,Yes,7
1177,Bobbette,Pozzi,Female,47,8/31/1953,70,Food Chemist,Health,Affluent Customer,N,Yes,6
1178,Angelo,Byne,Male,1,5/26/1970,53,Pharmacist,Health,Mass Customer,N,No,13
1179,Kerry,Pashenkov,Male,56,8/15/1988,35,Media Manager IV,Financial Services,High Net Worth,N,Yes,13
1180,Gaye,Quickenden,Female,48,8/17/1975,48,Account Representative I,Financial Services,Affluent Customer,N,No,10
1181,Brita,Plant,Female,2,6/6/1978,45,Tax Accountant,Argiculture,Mass Customer,N,No,8
1182,Carolann,Ottiwill,Female,84,1/11/1975,49,Data Coordiator,IT,Mass Customer,N,Yes,7
1183,Joe,Shalliker,Male,50,11/14/1958,65,Media Manager II,n/a,Affluent Customer,N,No,6
1184,Auberta,Teodori,Female,89,10/7/1968,55,Social Worker,Health,Mass Customer,N,No,13
1185,Xena,Rossbrooke,Female,17,7/23/2000,23,VP Product Management,n/a,Mass Customer,N,Yes,2
1186,Brantley,Cecchi,Male,70,5/28/1977,46,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20
1187,Antonino,Hogben,Male,65,10/21/1998,25,,Financial Services,Mass Customer,N,No,1
1188,Sally,Cominoli,Female,14,2/23/1984,40,Statistician IV,n/a,Affluent Customer,N,Yes,4
1189,Mart,Bazoche,Male,22,8/29/1988,35,Geologist I,Health,High Net Worth,N,Yes,8
1190,Sib,Gilby,Female,67,9/7/1968,55,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10
1191,Merrielle,Vegas,Female,20,5/22/1996,27,Director of Sales,n/a,Mass Customer,N,Yes,1
1192,Hollyanne,McCarter,Female,31,12/12/1969,54,VP Quality Control,Manufacturing,Mass Customer,N,No,16
1193,Quintus,Whear,Male,58,1/21/1986,38,Safety Technician I,Retail,High Net Worth,N,No,5
1194,Audry,Scurrey,Female,69,3/25/1992,32,Junior Executive,Telecommunications,Affluent Customer,N,No,3
1195,Ally,Folliott,Female,0,3/22/1978,46,VP Marketing,Telecommunications,Mass Customer,N,No,18
1196,Phillie,Bradforth,Female,23,3/19/1998,26,Research Nurse,Health,Mass Customer,N,No,2
1197,Isobel,Lampett,Female,44,10/16/1997,26,Professor,Financial Services,High Net Worth,N,Yes,5
1198,Alina,Rickson,Female,73,9/30/1973,50,Sales Representative,Retail,High Net Worth,N,No,7
1199,Ludovico,Bertot,Male,7,6/14/1958,65,VP Accounting,Financial Services,Affluent Customer,N,Yes,5
1200,Hedda,Lathom,Female,38,4/30/1974,50,Librarian,Entertainment,High Net Worth,N,No,18
1201,Stephani,Mellhuish,Female,42,11/28/1955,68,,Manufacturing,Mass Customer,N,No,10
1202,Rollie,,Male,90,2/26/1992,32,Sales Representative,Retail,Mass Customer,N,Yes,8
1203,Claresta,Carnier,Female,38,5/6/1988,36,Technical Writer,Health,Affluent Customer,N,No,22
1204,Trudy,Huffy,Female,12,3/24/1971,53,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16
1205,Barton,Baudts,Male,38,6/5/1978,45,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13
1206,Lucina,Metcalf,Female,13,5/7/1978,46,Paralegal,Financial Services,Mass Customer,N,No,13
1207,Mabel,Marousek,Female,30,9/25/1997,26,Engineer IV,Health,Mass Customer,N,No,1
1208,Lira,Durn,Female,23,12/26/1983,40,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15
1209,Jacky,Jerosch,Male,40,9/6/1977,46,Senior Developer,Property,High Net Worth,N,Yes,11
1210,Shandie,Sprigg,U,81,,123.91,Programmer II,IT,Mass Customer,N,No,
1211,Gunar,Petasch,Male,45,7/23/1978,45,VP Sales,Financial Services,Affluent Customer,N,Yes,14
1212,Cindy,Freeborn,Female,28,10/24/1968,55,Legal Assistant,Property,Affluent Customer,N,No,13
1213,Matthieu,Schruur,Male,80,10/21/1973,50,Accounting Assistant II,n/a,High Net Worth,N,No,15
1214,Martino,Shalcros,Male,0,5/1/1989,35,Internal Auditor,Property,High Net Worth,N,No,15
1215,Dyann,Turbard,Female,79,2/26/1967,57,VP Quality Control,Manufacturing,Mass Customer,N,No,11
1216,Frank,Vallerine,Female,15,6/25/1959,64,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10
1217,Dulcinea,Janssen,Female,67,8/19/1968,55,Structural Engineer,Manufacturing,High Net Worth,N,No,16
1218,Marlie,Lister,Female,12,1/9/1982,42,,n/a,Mass Customer,N,Yes,7
1219,Kaine,Parkeson,Male,93,11/4/1971,52,,Financial Services,Mass Customer,N,No,14
1220,Paulie,Akerman,Male,12,6/8/1987,36,Editor,n/a,High Net Worth,N,No,14
1221,Byrom,Draisey,Male,75,9/25/1995,28,VP Product Management,Health,High Net Worth,N,Yes,14
1222,Barbey,Ville,Female,83,11/1/1970,53,Account Executive,Property,Mass Customer,N,No,19
1223,Kristyn,,Female,19,1/5/1965,59,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16
1224,Aundrea,Reisenberg,Female,9,4/4/1977,47,Junior Executive,Manufacturing,Mass Customer,N,No,16
1225,Arte,Witchell,Male,5,1/22/1988,36,Clinical Specialist,Health,Mass Customer,N,Yes,10
1226,Constantia,Sirr,Female,32,3/16/1981,43,Director of Sales,Health,Mass Customer,N,Yes,13
1227,Carlina,Pencot,Female,63,9/30/1989,34,Software Engineer I,IT,Affluent Customer,N,Yes,12
1228,Marti,Bisterfeld,Female,43,4/27/1962,62,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6
1229,Sebastian,Trass,Male,38,1/8/2000,24,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1
1230,Eben,Powley,Male,61,7/24/1985,38,,Financial Services,Mass Customer,N,Yes,10
1231,Aloisia,Shawel,Female,94,7/28/1973,50,Social Worker,Health,Affluent Customer,N,No,18
1232,Stillmann,Wilfling,Male,83,9/12/1959,64,Help Desk Operator,Property,Affluent Customer,N,No,20
1233,Keeley,Hawsby,Female,17,7/7/1978,45,,Retail,Affluent Customer,N,Yes,16
1234,Rancell,Yven,Male,87,4/19/1965,59,Geologist I,n/a,Mass Customer,N,No,17
1235,Sharon,Cranage,Female,24,2/28/1969,55,Dental Hygienist,Health,Mass Customer,N,No,9
1236,Bryanty,Megarrell,Male,75,5/21/1974,49,Web Designer IV,Financial Services,High Net Worth,N,Yes,18
1237,Junia,Humerstone,Female,6,12/31/1969,54,Research Nurse,Health,High Net Worth,N,No,16
1238,Steward,Beedham,Male,24,6/1/1978,45,Graphic Designer,n/a,Affluent Customer,N,Yes,6
1239,Carroll,Cobbin,Male,9,2/28/1978,46,,n/a,Mass Customer,N,Yes,17
1240,Pen,Earey,Female,64,5/13/1965,58,Sales Associate,Manufacturing,Mass Customer,N,Yes,19
1241,Lolly,Junkison,Female,23,3/22/1986,38,Pharmacist,Health,Affluent Customer,N,Yes,11
1242,Bartholomeo,Meeke,Male,36,2/4/1973,51,Human Resources Assistant III,Property,High Net Worth,N,Yes,18
1243,Robbert,Blakey,Male,73,8/9/1953,70,Research Assistant II,Retail,Mass Customer,N,No,8
1244,Glenn,Tinham,U,80,,123.91,Financial Analyst,Financial Services,Mass Customer,N,Yes,
1245,Erin,Shawell,Male,34,5/31/1994,29,Product Engineer,Manufacturing,Affluent Customer,N,No,1
1246,Ibrahim,Wibrew,Male,94,8/10/1993,30,,n/a,High Net Worth,N,No,6
1247,Hildagarde,Eyrl,Female,15,10/5/1960,63,Geologist I,Entertainment,Affluent Customer,N,No,11
1248,Genia,Bartel,Female,31,12/18/1963,60,General Manager,n/a,Affluent Customer,N,Yes,7
1249,Tabb,McKeowon,Male,11,10/31/1967,56,,Telecommunications,Mass Customer,N,No,16
1250,Jacklyn,Kewley,Female,42,11/2/2001,22,Help Desk Technician,Manufacturing,Mass Customer,N,No,1
1251,Codie,Arnecke,Male,63,10/1/1997,26,Desktop Support Technician,Property,Mass Customer,N,No,2
1252,Les,Ellwood,Male,46,1/16/1965,59,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14
1253,Mahalia,,Female,81,8/19/1996,27,Research Assistant I,Manufacturing,Mass Customer,N,No,5
1254,Quillan,McDuffie,Male,60,12/18/1958,65,Graphic Designer,Retail,Mass Customer,N,Yes,5
1255,Erhart,Glazebrook,Male,5,5/20/1982,41,,Health,Affluent Customer,N,No,11
1256,Granny,Lukes,Male,8,5/11/1986,37,Food Chemist,Health,High Net Worth,N,No,9
1257,Prentiss,MacVicar,Male,40,6/19/1972,51,Assistant Professor,Property,Affluent Customer,N,Yes,9
1258,Nefen,Ferriere,Male,89,4/21/1978,46,Geological Engineer,Manufacturing,Mass Customer,N,No,6
1259,Emmi,Dymock,Female,23,11/24/1973,50,Assistant Professor,Financial Services,Mass Customer,N,No,9
1260,Fremont,Spawton,Male,92,10/1/1989,34,Tax Accountant,Property,Mass Customer,N,No,9
1261,Candice,Lohde,Female,61,2/16/1971,53,Legal Assistant,Manufacturing,Mass Customer,N,No,4
1262,Aindrea,MacConchie,Female,90,12/7/1967,56,Technical Writer,n/a,High Net Worth,N,Yes,19
1263,Elliot,Posselow,Male,41,6/16/1973,50,Nurse,Manufacturing,Affluent Customer,N,No,8
1264,Michail,Heart,Male,48,2/28/1994,30,,Health,Mass Customer,N,Yes,7
1265,Kipper,Monck,Male,72,7/22/1987,36,Biostatistician I,Property,Mass Customer,N,Yes,2
1266,Harry,,Male,68,5/2/1978,46,Human Resources Manager,Health,Mass Customer,N,Yes,10
1267,Leopold,Dainton,Male,39,6/3/1979,44,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19
1268,Baudoin,McCartney,Male,20,12/6/1989,34,,Financial Services,High Net Worth,N,Yes,2
1269,Ravid,Kilgallon,Male,56,8/25/1990,33,Account Coordinator,Property,High Net Worth,N,Yes,7
1270,Cullen,Langshaw,Male,72,2/27/1983,41,Paralegal,Financial Services,Affluent Customer,N,No,10
1271,Jo-anne,Pringer,Female,71,7/11/1994,29,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6
1272,Nettie,Bulfit,Female,2,4/4/1985,39,,Manufacturing,Affluent Customer,N,No,17
1273,Hieronymus,Whinray,Male,48,7/31/1974,49,General Manager,Financial Services,Affluent Customer,N,Yes,14
1274,Emmerich,Tinkler,Male,12,11/16/1977,46,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20
1275,Francisca,Whittek,Female,70,1/10/1966,58,General Manager,Health,Mass Customer,N,Yes,8
1276,Farrel,Waiting,Male,24,6/7/1964,59,Dental Hygienist,Health,Affluent Customer,N,No,4
1277,Elias,Gerrie,Male,26,12/26/1972,51,Help Desk Technician,n/a,Mass Customer,N,Yes,9
1278,Betsy,Schruurs,Female,14,11/15/1998,25,Pharmacist,Health,Affluent Customer,N,No,2
1279,Burr,Lygoe,Male,30,8/12/1962,61,Staff Accountant I,Financial Services,Mass Customer,N,No,20
1280,Horacio,Peyntue,Male,71,1/24/1978,46,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15
1281,Leighton,Zisneros,Male,29,7/7/1968,55,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16
1282,Garald,Pidler,Male,99,11/15/1980,43,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14
1283,Tory,Minnette,Female,43,8/23/1994,29,Clinical Specialist,Health,Mass Customer,N,No,1
1284,Alexis,Aronov,Male,30,1/28/1976,48,Junior Executive,Entertainment,Affluent Customer,N,No,11
1285,Tomkin,Fudge,Male,44,5/23/1973,50,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12
1286,Mina,Clawley,Female,83,6/28/1975,48,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16
1287,Nicko,Saddleton,Male,72,10/23/1960,63,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20
1288,Abra,Cuardall,Female,51,10/7/1979,44,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18
