transaction_id,product_id,customer_id,transaction_date,Recency,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
1126,0,2597,12/25/2017,5,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,6/4/2012,104.24,Female,58,10/25/1980,43,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11,,4217,QLD,Australia,10
1128,44,586,2/21/2017,312,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Female,63,3/15/1999,25,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4,,2539,NSW,Australia,9
1129,0,1611,9/27/2017,94,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,7/12/1994,135.85,Male,93,11/22/1971,52,Developer IV,Health,High Net Worth,N,Yes,13,,2261,NSW,Australia,9
1130,0,230,10/23/2017,68,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96,Female,74,6/24/1954,69,Internal Auditor,Property,High Net Worth,N,No,11,,2075,NSW,Australia,11
1133,77,1658,1/14/2017,350,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/25/1997,445.21,Female,17,12/5/1993,30,Sales Representative,Retail,Mass Customer,N,Yes,5,,2795,NSW,Australia,7
1134,59,3135,2/27/2017,306,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Male,83,1/14/1962,62,Staff Scientist,Financial Services,Mass Customer,N,No,16,,2096,NSW,Australia,10
1135,10,3268,8/20/2017,132,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/10/1994,1103.43,Female,93,5/31/1986,37,General Manager,Manufacturing,Mass Customer,N,No,20,,3175,VIC,Australia,5
1136,66,1456,12/22/2017,8,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,10/24/1995,64.93,Male,97,12/11/1964,59,Health Coach II,Property,Mass Customer,N,Yes,6,,2560,NSW,Australia,4
1137,12,2786,4/11/2017,263,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Male,94,1/21/1968,56,Accountant III,Health,Mass Customer,N,Yes,11,,4069,QLD,Australia,9
1138,88,1932,8/18/2017,134,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,5/10/2005,817.36,Female,98,1/3/1977,47,Librarian,Entertainment,Affluent Customer,N,Yes,3,,3175,VIC,Australia,7
1139,61,1269,4/18/2017,256,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,9/16/2013,64.51,Male,56,8/25/1990,33,Account Coordinator,Property,High Net Worth,N,Yes,7,,4702,QLD,Australia,6
1140,48,369,8/28/2017,124,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,11/25/2001,812.44,Male,19,8/24/1991,32,Actuary,Financial Services,Mass Customer,N,Yes,9,,3130,VIC,Australia,10
1141,45,2735,8/4/2017,148,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,4/16/2011,745.94,Male,18,9/6/1958,65,Associate Professor,Financial Services,High Net Worth,N,Yes,14,,4504,QLD,Australia,5
1144,4,1288,9/21/2017,100,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/29/2011,451.65,Female,51,10/7/1979,44,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18,,4306,QLD,Australia,7
1145,25,3146,10/18/2017,73,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1/10/2011,709.34,Female,79,1/28/1978,46,Project Manager,Property,Mass Customer,N,No,15,,2428,NSW,Australia,5
1146,37,2508,8/4/2017,148,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,12/17/1998,1544.61,Male,98,11/4/1996,27,Information Systems Manager,n/a,Mass Customer,N,No,3,,2300,NSW,Australia,8
1147,34,2092,3/28/2017,277,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Male,14,12/22/1977,46,Safety Technician IV,Manufacturing,High Net Worth,N,No,18,,3028,VIC,Australia,7
1148,1,1671,11/14/2017,46,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Female,69,1/23/1957,67,Account Executive,Property,Mass Customer,N,Yes,14,,3127,VIC,Australia,11
1149,27,3211,7/12/2017,171,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/20/1999,903.11,Female,52,6/12/1993,30,Automation Specialist II,Health,High Net Worth,N,Yes,7,,3083,VIC,Australia,8
1150,69,3084,3/6/2017,299,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/24/1995,198.22,Female,57,7/16/1959,64,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16,,4305,QLD,Australia,4
1151,76,3454,8/31/2017,121,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46,Male,15,6/9/1969,54,Web Designer III,n/a,Mass Customer,N,No,18,,4151,QLD,Australia,9
1152,40,2772,10/18/2017,73,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,12/4/1999,583.27,Male,15,10/25/1954,69,Quality Engineer,Property,Affluent Customer,N,Yes,13,,2750,NSW,Australia,9
1153,79,1114,1/3/2017,361,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57,Female,96,6/3/1976,47,Structural Engineer,Retail,Mass Customer,N,No,14,,4211,QLD,Australia,7
1154,40,970,11/27/2017,33,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,2,6/26/1980,43,VP Accounting,Financial Services,High Net Worth,N,Yes,14,,2026,NSW,Australia,10
1155,16,127,1/3/2017,361,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81,Female,81,12/3/1974,49,Compensation Analyst,Financial Services,Mass Customer,N,No,19,,4405,QLD,Australia,1
1156,97,631,4/25/2017,249,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Female,33,9/14/1966,57,Computer Systems Analyst I,Health,Affluent Customer,N,No,17,,3076,VIC,Australia,8
1157,64,2434,2/17/2017,316,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89,Male,40,11/17/1956,67,Environmental Specialist,n/a,Affluent Customer,N,No,18,,4207,QLD,Australia,4
1158,24,3001,5/14/2017,230,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,5/7/2011,957.02,Male,48,7/22/1977,46,Engineer IV,Argiculture,Mass Customer,N,No,20,,2155,NSW,Australia,10
1159,0,1237,11/11/2017,49,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Female,6,12/31/1969,54,Research Nurse,Health,High Net Worth,N,No,16,,3677,VIC,Australia,4
1161,42,2883,4/2/2017,272,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,4/12/1993,199.1,Male,84,5/19/1995,28,Paralegal,Financial Services,Mass Customer,N,Yes,2,,2756,NSW,Australia,8
1162,57,2385,7/24/2017,159,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Male,70,12/17/1958,65,Dental Hygienist,Health,Mass Customer,N,No,8,,3074,VIC,Australia,7
1163,85,2667,8/29/2017,123,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,5/10/2005,547.28,Female,65,7/17/1958,65,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6,,3188,VIC,Australia,10
1164,54,1676,8/9/2017,143,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,8/10/2015,1279.4,Male,63,3/31/1975,49,Information Systems Manager,Health,Mass Customer,N,No,13,,2250,NSW,Australia,8
1165,88,3045,10/1/2017,90,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,10/10/2002,817.36,Male,52,10/2/1996,27,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2,,4511,QLD,Australia,1
1167,71,2356,6/3/2017,210,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Female,58,12/17/1994,29,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,,4173,QLD,Australia,7
1168,38,1493,5/23/2017,221,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55,Female,51,8/12/1987,36,Engineer II,Argiculture,High Net Worth,N,No,22,,2287,NSW,Australia,5
1169,16,1446,2/22/2017,311,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81,Male,51,4/15/1987,37,Engineer I,Manufacturing,Mass Customer,N,No,17,,3690,VIC,Australia,2
1170,91,1406,7/16/2017,167,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,7/25/2004,128.46,Male,3,5/5/1970,54,Cost Accountant,Financial Services,High Net Worth,N,Yes,17,,3049,VIC,Australia,6
1171,86,3360,3/12/2017,293,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56,Female,77,3/23/1963,61,Quality Engineer,Health,Affluent Customer,N,No,5,,2173,NSW,Australia,10
1172,0,2099,3/25/2017,280,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,8/2/2015,75.48,Male,40,10/3/1959,64,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19,,2570,NSW,Australia,8
1173,8,2646,2/16/2017,317,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,8/5/2003,187.39,Female,14,10/11/1972,51,Sales Representative,Retail,Mass Customer,N,Yes,17,,4701,QLD,Australia,1
1174,92,165,9/24/2017,97,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/16/2004,155.65,Male,61,3/25/1984,40,Administrative Officer,Argiculture,Mass Customer,N,Yes,12,,2032,NSW,Australia,10
1175,83,641,1/5/2017,359,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91,Male,86,11/21/1974,49,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3,,3337,VIC,Australia,6
1176,92,1179,7/26/2017,157,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,4/5/1996,1630.25,Male,56,8/15/1988,35,Media Manager IV,Financial Services,High Net Worth,N,Yes,13,,4012,QLD,Australia,8
1177,15,1127,8/16/2017,136,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84,Female,30,2/27/1991,33,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,,2206,NSW,Australia,10
1179,54,1860,5/9/2017,235,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,7/21/2003,1279.4,Female,4,12/28/1976,47,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17,,4500,QLD,Australia,6
1180,2,145,11/24/2017,36,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Male,33,7/21/1997,26,Account Executive,Financial Services,Mass Customer,N,No,4,,2285,NSW,Australia,5
1181,49,1013,9/26/2017,95,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Female,53,9/6/1976,47,Physical Therapy Assistant,Retail,High Net Worth,N,No,17,,2179,NSW,Australia,8
1182,38,2576,5/24/2017,220,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,15,5/30/1959,64,Associate Professor,Manufacturing,Mass Customer,N,No,13,,2548,NSW,Australia,7
1183,43,3339,4/23/2017,251,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47,Male,76,5/8/1986,37,Programmer Analyst III,Health,Mass Customer,N,No,21,,3610,VIC,Australia,3
1184,35,629,10/23/2017,68,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Male,29,12/6/1960,63,Chemical Engineer,Manufacturing,High Net Worth,N,No,6,,4820,QLD,Australia,1
1185,78,1517,5/23/2017,221,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Male,90,9/15/1987,36,Operator,IT,Affluent Customer,N,No,12,,2210,NSW,Australia,10
1186,96,198,7/25/2017,158,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01,Female,82,11/29/1981,42,Assistant Media Planner,Entertainment,Mass Customer,N,No,16,,3021,VIC,Australia,7
1187,68,1951,4/6/2017,268,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,10/2/1992,1592.19,Male,93,6/7/2000,23,Health Coach II,Manufacturing,Mass Customer,N,Yes,2,,3199,VIC,Australia,6
1188,44,2327,5/19/2017,225,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Female,19,4/5/1963,61,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,6,,2229,NSW,Australia,10
1189,5,1411,8/22/2017,130,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Female,24,5/4/1994,30,Registered Nurse,Health,Mass Customer,N,Yes,5,,2259,NSW,Australia,7
1190,0,1405,11/5/2017,55,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,8/29/2011,17.87,Female,52,4/5/1958,66,VP Product Management,Manufacturing,High Net Worth,N,Yes,11,,3020,VIC,Australia,4
1194,28,1944,7/22/2017,161,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,7/9/2016,187.39,Male,73,7/30/1980,43,Programmer III,Argiculture,High Net Worth,N,Yes,8,,3190,VIC,Australia,8
1195,40,2874,9/21/2017,100,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Female,97,12/28/1977,46,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,18,,3043,VIC,Australia,7
1196,78,3439,8/27/2017,125,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,8/7/2004,1055.82,Female,45,10/20/1974,49,Technical Writer,n/a,Affluent Customer,N,Yes,19,,3037,VIC,Australia,8
1198,84,690,8/8/2017,144,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,8/2/2015,75.48,Male,95,3/27/1987,37,Assistant Professor,n/a,Affluent Customer,N,Yes,17,,4207,QLD,Australia,7
1199,10,2583,9/29/2017,92,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Female,34,9/12/1963,60,Human Resources Assistant I,Property,Mass Customer,N,No,15,,2138,NSW,Australia,8
1200,0,86,6/21/2017,192,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,10/22/2005,14.23,Male,75,3/4/1989,35,Occupational Therapist,Health,High Net Worth,N,Yes,7,,2075,NSW,Australia,11
1202,70,72,8/10/2017,142,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,5/22/2000,198.29,Male,93,2/13/1972,52,Administrative Officer,Manufacturing,Affluent Customer,N,Yes,16,,4208,QLD,Australia,6
1203,1,1762,5/23/2017,221,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68,Female,49,4/30/1978,46,Research Assistant II,Health,Mass Customer,N,Yes,18,,3039,VIC,Australia,9
1204,94,3397,5/28/2017,216,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64,Female,70,8/19/1985,38,Product Engineer,IT,Mass Customer,N,No,11,,4055,QLD,Australia,8
1205,44,2386,11/22/2017,38,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Female,93,7/6/1997,26,Compensation Analyst,Financial Services,Mass Customer,N,No,2,,2200,NSW,Australia,9
1206,49,177,7/7/2017,176,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98,Female,25,11/9/1989,34,Professor,Financial Services,High Net Worth,N,No,4,,2333,NSW,Australia,5
1207,47,732,6/22/2017,191,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28,Female,71,1/21/1967,57,Actuary,Financial Services,Mass Customer,N,No,5,,2154,NSW,Australia,11
1208,34,3052,11/6/2017,54,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Female,72,9/8/1976,47,Teacher,n/a,Mass Customer,N,No,18,,2260,NSW,Australia,9
1209,95,1731,11/17/2017,43,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/7/2004,139.23,Female,26,3/11/1959,65,Health Coach III,Health,High Net Worth,N,Yes,19,,4161,QLD,Australia,5
1210,9,3048,4/20/2017,254,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14,Male,38,5/27/1969,54,Legal Assistant,Manufacturing,Mass Customer,N,No,16,,3677,VIC,Australia,1
1211,77,2719,12/20/2017,10,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,69,8/24/1988,35,Teacher,Telecommunications,Affluent Customer,N,Yes,6,,4209,QLD,Australia,4
1213,90,343,5/27/2017,217,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Female,76,8/14/1957,66,Recruiter,Property,Affluent Customer,N,No,13,,2126,NSW,Australia,11
1214,0,215,10/9/2017,82,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,6/17/2015,45.96,Female,37,6/24/1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,,4012,QLD,Australia,3
1215,6,2372,8/24/2017,128,TRUE,Cancelled,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15,Male,14,9/10/1977,46,Clinical Specialist,Health,Affluent Customer,N,No,10,,3149,VIC,Australia,12
1216,61,3465,7/29/2017,154,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,12/16/1998,64.51,Female,71,2/1/1978,46,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,,2095,NSW,Australia,12
1217,16,1234,7/29/2017,154,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81,Male,87,4/19/1965,59,Geologist I,n/a,Mass Customer,N,No,17,,2763,NSW,Australia,9
1218,15,1669,11/1/2017,59,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,8/24/2011,1279.4,Male,74,3/18/1978,46,VP Accounting,Financial Services,High Net Worth,N,Yes,21,,2155,NSW,Australia,11
1219,87,1897,2/14/2017,319,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,12/16/1998,471.6,Female,58,8/20/1997,26,Product Engineer,n/a,Mass Customer,N,Yes,1,,4132,QLD,Australia,3
1220,96,2016,5/2/2017,242,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,8/10/1994,129.01,Female,89,11/19/1998,25,Executive Secretary,Retail,Affluent Customer,N,Yes,1,,2126,NSW,Australia,11
1221,56,2606,9/18/2017,103,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Female,56,8/19/1978,45,Electrical Engineer,Manufacturing,High Net Worth,N,No,12,,2093,NSW,Australia,10
1222,93,1519,10/9/2017,82,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,5/10/1997,583.27,Male,35,11/30/2001,22,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1,,2260,NSW,Australia,8
1223,58,1194,8/6/2017,146,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Female,69,3/25/1992,32,Junior Executive,Telecommunications,Affluent Customer,N,No,3,,4118,QLD,Australia,4
1224,30,1482,5/7/2017,237,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Male,29,4/30/1979,45,Electrical Engineer,Manufacturing,Mass Customer,N,No,12,,2428,NSW,Australia,8
1225,79,3294,10/29/2017,62,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57,Female,90,6/26/1986,37,Director of Sales,Manufacturing,Affluent Customer,N,No,6,,3350,VIC,Australia,4
1226,6,1165,2/25/2017,308,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Female,58,6/23/1993,30,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2,,2710,NSW,Australia,1
1227,71,2152,7/5/2017,178,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Female,40,11/5/1968,55,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19,,3071,VIC,Australia,10
1228,53,2142,7/12/2017,171,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76,Female,61,7/2/1979,44,Biostatistician IV,n/a,Affluent Customer,N,No,7,,4503,QLD,Australia,3
1229,75,690,1/25/2017,339,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1/25/1997,1010.02,Male,95,3/27/1987,37,Assistant Professor,n/a,Affluent Customer,N,Yes,17,,4207,QLD,Australia,7
1230,96,2191,2/8/2017,325,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,5/6/1991,129.01,Male,2,5/11/1976,47,Payment Adjustment Coordinator,n/a,Mass Customer,N,Yes,4,,3040,VIC,Australia,11
1231,10,1398,8/14/2017,138,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/10/1994,1103.43,Female,11,11/29/1966,57,Project Manager,Manufacturing,Mass Customer,N,No,17,,3048,VIC,Australia,6
1232,95,385,5/4/2017,240,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/2/2015,139.23,Male,69,12/7/1966,57,Project Manager,Health,High Net Worth,N,No,9,,2170,NSW,Australia,9
1233,6,2465,4/26/2017,248,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,7/9/2016,91.15,Female,31,6/12/1984,39,Senior Editor,n/a,Mass Customer,N,Yes,2,,2761,NSW,Australia,8
1234,3,2046,5/8/2017,236,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,12/4/1999,1702.55,Female,3,7/27/1959,64,Marketing Manager,n/a,Mass Customer,N,Yes,13,,2760,NSW,Australia,8
1235,18,2478,4/4/2017,270,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82,Male,85,7/7/1966,57,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,,4370,QLD,Australia,6
1236,12,365,2/10/2017,323,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Female,98,6/27/1976,47,VP Quality Control,Property,High Net Worth,N,No,15,,4020,QLD,Australia,5
1237,35,259,12/3/2017,27,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Female,70,7/22/1983,40,Senior Developer,Health,High Net Worth,N,Yes,3,,2320,NSW,Australia,6
1238,0,1640,2/27/2017,306,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,10/11/1992,57.73,Male,37,2/17/1995,29,Accountant I,n/a,High Net Worth,N,Yes,3,,4551,QLD,Australia,6
1239,73,2383,2/18/2017,315,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Female,34,9/15/1978,45,Compensation Analyst,Financial Services,Mass Customer,N,No,15,,2147,NSW,Australia,9
1240,6,346,4/26/2017,248,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15,Male,68,3/15/1981,43,Financial Analyst,Financial Services,Mass Customer,N,No,3,,2155,NSW,Australia,10
1242,54,457,4/3/2017,271,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,11/10/1991,1028.76,Female,70,12/14/1980,43,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17,,2759,NSW,Australia,9
1245,28,1120,10/28/2017,63,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78,Female,87,8/31/1980,43,Web Developer IV,Retail,Affluent Customer,N,No,12,,2168,NSW,Australia,9
1246,53,1047,1/16/2017,348,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76,Male,39,9/3/1978,45,VP Accounting,Financial Services,Affluent Customer,N,No,11,,2871,NSW,Australia,7
1247,81,1812,4/14/2017,260,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51,Female,20,7/11/1959,64,Clinical Specialist,Health,Affluent Customer,N,No,14,,2147,NSW,Australia,9
1248,74,503,7/14/2017,169,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2006,827.16,Male,87,7/19/1989,34,Dental Hygienist,Health,Affluent Customer,N,Yes,10,,2133,NSW,Australia,10
